Item	Subject	Block	Stimuli	Context	Response	Key	Correct	Error	RT	Lg_Heard	Main_Context
A3935	BE_79	Block3	Stim23	CSSE	Spanish	z	English	ML	997	Sp	CS
A3936	BE_79	Block3	Stim30	CSSE	Spanish	z	English	ML	1104	Sp	CS
A3937	BE_79	Block3	Stim36	CSSE	Spanish	z	English	ML	390	Sp	CS
A3938	BE_79	Block3	Stim04	CSSE	Spanish	z	English	ML	2672	Sp	CS
A3939	BE_79	Block3	Stim05	CSSE	Spanish	z	English	ML	1504	Sp	CS
A3940	BE_79	Block3	Stim06	CSSE	Spanish	z	English	ML	2709	Sp	CS
A3973	BE_79	Block4	Stim18	CSSE	Spanish	z	English	ML	2197	Sp	CS
A3974	BE_79	Block4	Stim22	CSSE	Spanish	z	English	ML	286	Sp	CS
A3975	BE_79	Block4	Stim23	CSSE	Spanish	z	English	ML	754	Sp	CS
A3976	BE_79	Block4	Stim24	CSSE	Spanish	z	English	ML	993	Sp	CS
A3977	BE_79	Block4	Stim30	CSSE	Spanish	z	English	ML	2490	Sp	CS
A3978	BE_79	Block4	Stim04	CSSE	Spanish	z	English	ML	549	Sp	CS
A3979	BE_79	Block4	Stim05	CSSE	Spanish	z	English	ML	458	Sp	CS
A3980	BE_79	Block4	Stim06	CSSE	Spanish	z	English	ML	249	Sp	CS
A501	BE_11	Block1	Stim34	E	Spanish	m	English	CS	1530	Eng	ML
A541	BE_11	Block2	Stim35	E	Spanish	m	English	CS	1413	Eng	ML
A581	BE_11	Block3	Stim34	E	Spanish	m	English	CS	1437	Eng	ML
A621	BE_11	Block4	Stim38	E	Spanish	m	English	CS	2340	Eng	ML
A662	BE_18	Block1	Stim14	E	Spanish	m	English	CS	821	Eng	ML
A663	BE_18	Block1	Stim33	E	Spanish	m	English	CS	2496	Eng	ML
A664	BE_18	Block1	Stim34	E	Spanish	m	English	CS	1334	Eng	ML
A665	BE_18	Block1	Stim35	E	Spanish	m	English	CS	1255	Eng	ML
A702	BE_18	Block2	Stim33	E	Spanish	m	English	CS	1356	Eng	ML
A703	BE_18	Block2	Stim37	E	Spanish	m	English	CS	1272	Eng	ML
A704	BE_18	Block2	Stim39	E	Spanish	m	English	CS	2045	Eng	ML
A742	BE_18	Block3	Stim15	E	Spanish	m	English	CS	426	Eng	ML
A743	BE_18	Block3	Stim35	E	Spanish	m	English	CS	628	Eng	ML
A744	BE_18	Block3	Stim37	E	Spanish	m	English	CS	329	Eng	ML
A745	BE_18	Block3	Stim40	E	Spanish	m	English	CS	356	Eng	ML
A781	BE_18	Block4	Stim15	E	Spanish	m	English	CS	1467	Eng	ML
A782	BE_18	Block4	Stim16	E	Spanish	m	English	CS	940	Eng	ML
A783	BE_18	Block4	Stim37	E	Spanish	m	English	CS	1883	Eng	ML
A1501	BE_36	Block2	Stim14	E	Spanish	m	English	CS	800	Eng	ML
A1502	BE_36	Block2	Stim33	E	Spanish	m	English	CS	2551	Eng	ML
A1503	BE_36	Block2	Stim35	E	Spanish	m	English	CS	903	Eng	ML
A1504	BE_36	Block2	Stim37	E	Spanish	m	English	CS	604	Eng	ML
A1541	BE_36	Block3	Stim33	E	Spanish	m	English	CS	648	Eng	ML
A1542	BE_36	Block3	Stim34	E	Spanish	m	English	CS	1314	Eng	ML
A1543	BE_36	Block3	Stim37	E	Spanish	m	English	CS	1575	Eng	ML
A1581	BE_36	Block4	Stim33	E	Spanish	m	English	CS	1447	Eng	ML
A1582	BE_36	Block4	Stim37	E	Spanish	m	English	CS	401	Eng	ML
A1583	BE_36	Block4	Stim39	E	Spanish	m	English	CS	573	Eng	ML
A1621	BE_39	Block1	Stim34	E	Spanish	m	English	CS	5924	Eng	ML
A1622	BE_39	Block1	Stim39	E	Spanish	m	English	CS	5585	Eng	ML
A1701	BE_39	Block3	Stim15	E	Spanish	m	English	CS	4379	Eng	ML
A1702	BE_39	Block3	Stim33	E	Spanish	m	English	CS	5523	Eng	ML
A1741	BE_39	Block4	Stim33	E	Spanish	m	English	CS	3847	Eng	ML
A1742	BE_39	Block4	Stim37	E	Spanish	m	English	CS	677	Eng	ML
A1743	BE_39	Block4	Stim39	E	Spanish	m	English	CS	4329	Eng	ML
A1781	BE_40	Block1	Stim15	E	Spanish	m	English	CS	1214	Eng	ML
A1782	BE_40	Block1	Stim33	E	Spanish	m	English	CS	1115	Eng	ML
A1783	BE_40	Block1	Stim38	E	Spanish	m	English	CS	2224	Eng	ML
A1821	BE_40	Block2	Stim15	E	Spanish	m	English	CS	1010	Eng	ML
A1861	BE_40	Block3	Stim33	E	Spanish	m	English	CS	359	Eng	ML
A1901	BE_40	Block4	Stim35	E	Spanish	m	English	CS	1617	Eng	ML
A2108	BE_47	Block1	Stim33	E	Spanish	z	English	CS	2605	Eng	ML
A2109	BE_47	Block1	Stim38	E	Spanish	z	English	CS	1094	Eng	ML
A2110	BE_47	Block1	Stim40	E	Spanish	z	English	CS	890	Eng	ML
A2150	BE_47	Block2	Stim33	E	Spanish	z	English	CS	410	Eng	ML
A2189	BE_47	Block3	Stim33	E	Spanish	z	English	CS	270	Eng	ML
A2190	BE_47	Block3	Stim37	E	Spanish	z	English	CS	1875	Eng	ML
A2230	BE_47	Block4	Stim33	E	Spanish	z	English	CS	830	Eng	ML
A2747	BE_59	Block1	Stim33	E	Spanish	z	English	CS	2335	Eng	ML
A2748	BE_59	Block1	Stim35	E	Spanish	z	English	CS	3067	Eng	ML
A2749	BE_59	Block1	Stim38	E	Spanish	z	English	CS	721	Eng	ML
A2750	BE_59	Block1	Stim40	E	Spanish	z	English	CS	2793	Eng	ML
A2789	BE_59	Block2	Stim34	E	Spanish	z	English	CS	3242	Eng	ML
A2790	BE_59	Block2	Stim39	E	Spanish	z	English	CS	713	Eng	ML
A2829	BE_59	Block3	Stim39	E	Spanish	z	English	CS	3403	Eng	ML
A2830	BE_59	Block3	Stim40	E	Spanish	z	English	CS	1916	Eng	ML
A2908	BE_61	Block1	Stim33	E	Spanish	z	English	CS	487	Eng	ML
A2909	BE_61	Block1	Stim35	E	Spanish	z	English	CS	3766	Eng	ML
A2910	BE_61	Block1	Stim38	E	Spanish	z	English	CS	3265	Eng	ML
A2949	BE_61	Block2	Stim16	E	Spanish	z	English	CS	1127	Eng	ML
A2950	BE_61	Block2	Stim33	E	Spanish	z	English	CS	212	Eng	ML
A2986	BE_61	Block3	Stim33	E	Spanish	z	English	CS	322	Eng	ML
A2987	BE_61	Block3	Stim37	E	Spanish	z	English	CS	614	Eng	ML
A2988	BE_61	Block3	Stim38	E	Spanish	z	English	CS	876	Eng	ML
A2989	BE_61	Block3	Stim39	E	Spanish	z	English	CS	465	Eng	ML
A2990	BE_61	Block3	Stim40	E	Spanish	z	English	CS	364	Eng	ML
A3028	BE_61	Block4	Stim33	E	Spanish	z	English	CS	559	Eng	ML
A3029	BE_61	Block4	Stim34	E	Spanish	z	English	CS	567	Eng	ML
A3030	BE_61	Block4	Stim40	E	Spanish	z	English	CS	484	Eng	ML
A3069	BE_62	Block1	Stim33	E	Spanish	z	English	CS	3613	Eng	ML
A3070	BE_62	Block1	Stim38	E	Spanish	z	English	CS	11014	Eng	ML
A3110	BE_62	Block2	Stim16	E	Spanish	z	English	CS	1577	Eng	ML
A3148	BE_62	Block3	Stim35	E	Spanish	z	English	CS	2791	Eng	ML
A3149	BE_62	Block3	Stim37	E	Spanish	z	English	CS	4581	Eng	ML
A3150	BE_62	Block3	Stim40	E	Spanish	z	English	CS	1906	Eng	ML
A3188	BE_62	Block4	Stim33	E	Spanish	z	English	CS	293	Eng	ML
A3189	BE_62	Block4	Stim34	E	Spanish	z	English	CS	144	Eng	ML
A3190	BE_62	Block4	Stim37	E	Spanish	z	English	CS	1065	Eng	ML
A3548	BE_73	Block1	Stim33	E	Spanish	z	English	CS	10016	Eng	ML
A3549	BE_73	Block1	Stim34	E	Spanish	z	English	CS	3538	Eng	ML
A3550	BE_73	Block1	Stim40	E	Spanish	z	English	CS	3846	Eng	ML
A3590	BE_73	Block2	Stim34	E	Spanish	z	English	CS	2819	Eng	ML
A3629	BE_73	Block3	Stim37	E	Spanish	z	English	CS	438	Eng	ML
A3630	BE_73	Block3	Stim38	E	Spanish	z	English	CS	5479	Eng	ML
A3666	BE_73	Block4	Stim15	E	Spanish	z	English	CS	2534	Eng	ML
A3667	BE_73	Block4	Stim34	E	Spanish	z	English	CS	3167	Eng	ML
A3668	BE_73	Block4	Stim38	E	Spanish	z	English	CS	1487	Eng	ML
A3669	BE_73	Block4	Stim39	E	Spanish	z	English	CS	2624	Eng	ML
A3670	BE_73	Block4	Stim40	E	Spanish	z	English	CS	3709	Eng	ML
A3707	BE_78	Block1	Stim16	E	Spanish	z	English	CS	1280	Eng	ML
A3708	BE_78	Block1	Stim33	E	Spanish	z	English	CS	4821	Eng	ML
A3709	BE_78	Block1	Stim34	E	Spanish	z	English	CS	6541	Eng	ML
A3710	BE_78	Block1	Stim35	E	Spanish	z	English	CS	6721	Eng	ML
A3746	BE_78	Block2	Stim14	E	Spanish	z	English	CS	1207	Eng	ML
A3747	BE_78	Block2	Stim15	E	Spanish	z	English	CS	2903	Eng	ML
A3748	BE_78	Block2	Stim16	E	Spanish	z	English	CS	948	Eng	ML
A3749	BE_78	Block2	Stim33	E	Spanish	z	English	CS	2934	Eng	ML
A3750	BE_78	Block2	Stim35	E	Spanish	z	English	CS	5724	Eng	ML
A3868	BE_79	Block1	Stim34	E	Spanish	z	English	CS	2970	Eng	ML
A3869	BE_79	Block1	Stim39	E	Spanish	z	English	CS	3214	Eng	ML
A3870	BE_79	Block1	Stim40	E	Spanish	z	English	CS	312	Eng	ML
A3909	BE_79	Block2	Stim14	E	Spanish	z	English	CS	861	Eng	ML
A3910	BE_79	Block2	Stim38	E	Spanish	z	English	CS	1485	Eng	ML
A3950	BE_79	Block3	Stim16	E	Spanish	z	English	CS	467	Eng	ML
A3990	BE_79	Block4	Stim16	E	Spanish	z	English	CS	2290	Eng	ML
A502	BE_11	Block1	Stim14	E	English	z	English	ML	1438	Eng	ML
A503	BE_11	Block1	Stim15	E	English	z	English	ML	2306	Eng	ML
A504	BE_11	Block1	Stim16	E	English	z	English	ML	1541	Eng	ML
A505	BE_11	Block1	Stim33	E	English	z	English	ML	1298	Eng	ML
A506	BE_11	Block1	Stim35	E	English	z	English	ML	926	Eng	ML
A507	BE_11	Block1	Stim37	E	English	z	English	ML	2425	Eng	ML
A508	BE_11	Block1	Stim38	E	English	z	English	ML	1824	Eng	ML
A509	BE_11	Block1	Stim39	E	English	z	English	ML	802	Eng	ML
A510	BE_11	Block1	Stim40	E	English	z	English	ML	342	Eng	ML
A542	BE_11	Block2	Stim14	E	English	z	English	ML	1603	Eng	ML
A543	BE_11	Block2	Stim15	E	English	z	English	ML	1552	Eng	ML
A544	BE_11	Block2	Stim16	E	English	z	English	ML	636	Eng	ML
A545	BE_11	Block2	Stim33	E	English	z	English	ML	2092	Eng	ML
A546	BE_11	Block2	Stim34	E	English	z	English	ML	1148	Eng	ML
A547	BE_11	Block2	Stim37	E	English	z	English	ML	1192	Eng	ML
A548	BE_11	Block2	Stim38	E	English	z	English	ML	1085	Eng	ML
A549	BE_11	Block2	Stim39	E	English	z	English	ML	1583	Eng	ML
A550	BE_11	Block2	Stim40	E	English	z	English	ML	2895	Eng	ML
A582	BE_11	Block3	Stim14	E	English	z	English	ML	2785	Eng	ML
A583	BE_11	Block3	Stim15	E	English	z	English	ML	2910	Eng	ML
A584	BE_11	Block3	Stim16	E	English	z	English	ML	1271	Eng	ML
A585	BE_11	Block3	Stim33	E	English	z	English	ML	1467	Eng	ML
A586	BE_11	Block3	Stim35	E	English	z	English	ML	1236	Eng	ML
A587	BE_11	Block3	Stim37	E	English	z	English	ML	1041	Eng	ML
A588	BE_11	Block3	Stim38	E	English	z	English	ML	1428	Eng	ML
A589	BE_11	Block3	Stim39	E	English	z	English	ML	2866	Eng	ML
A590	BE_11	Block3	Stim40	E	English	z	English	ML	2236	Eng	ML
A622	BE_11	Block4	Stim14	E	English	z	English	ML	527	Eng	ML
A623	BE_11	Block4	Stim15	E	English	z	English	ML	1115	Eng	ML
A624	BE_11	Block4	Stim16	E	English	z	English	ML	926	Eng	ML
A625	BE_11	Block4	Stim33	E	English	z	English	ML	1060	Eng	ML
A626	BE_11	Block4	Stim34	E	English	z	English	ML	3849	Eng	ML
A627	BE_11	Block4	Stim35	E	English	z	English	ML	937	Eng	ML
A628	BE_11	Block4	Stim37	E	English	z	English	ML	966	Eng	ML
A629	BE_11	Block4	Stim39	E	English	z	English	ML	794	Eng	ML
A630	BE_11	Block4	Stim40	E	English	z	English	ML	2688	Eng	ML
A666	BE_18	Block1	Stim15	E	English	z	English	ML	1627	Eng	ML
A667	BE_18	Block1	Stim16	E	English	z	English	ML	1855	Eng	ML
A668	BE_18	Block1	Stim37	E	English	z	English	ML	1763	Eng	ML
A669	BE_18	Block1	Stim38	E	English	z	English	ML	687	Eng	ML
A670	BE_18	Block1	Stim39	E	English	z	English	ML	3576	Eng	ML
A671	BE_18	Block1	Stim40	E	English	z	English	ML	1265	Eng	ML
A705	BE_18	Block2	Stim14	E	English	z	English	ML	1292	Eng	ML
A706	BE_18	Block2	Stim15	E	English	z	English	ML	741	Eng	ML
A707	BE_18	Block2	Stim16	E	English	z	English	ML	1973	Eng	ML
A708	BE_18	Block2	Stim34	E	English	z	English	ML	1769	Eng	ML
A709	BE_18	Block2	Stim35	E	English	z	English	ML	725	Eng	ML
A710	BE_18	Block2	Stim38	E	English	z	English	ML	2694	Eng	ML
A711	BE_18	Block2	Stim40	E	English	z	English	ML	548	Eng	ML
A746	BE_18	Block3	Stim14	E	English	z	English	ML	271	Eng	ML
A747	BE_18	Block3	Stim16	E	English	z	English	ML	642	Eng	ML
A748	BE_18	Block3	Stim33	E	English	z	English	ML	573	Eng	ML
A749	BE_18	Block3	Stim34	E	English	z	English	ML	838	Eng	ML
A750	BE_18	Block3	Stim38	E	English	z	English	ML	311	Eng	ML
A751	BE_18	Block3	Stim39	E	English	z	English	ML	490	Eng	ML
A784	BE_18	Block4	Stim14	E	English	z	English	ML	641	Eng	ML
A785	BE_18	Block4	Stim33	E	English	z	English	ML	287	Eng	ML
A786	BE_18	Block4	Stim34	E	English	z	English	ML	286	Eng	ML
A787	BE_18	Block4	Stim35	E	English	z	English	ML	808	Eng	ML
A788	BE_18	Block4	Stim38	E	English	z	English	ML	1017	Eng	ML
A789	BE_18	Block4	Stim39	E	English	z	English	ML	1315	Eng	ML
A790	BE_18	Block4	Stim40	E	English	z	English	ML	362	Eng	ML
A1461	BE_36	Block1	Stim14	E	English	z	English	ML	2153	Eng	ML
A1462	BE_36	Block1	Stim15	E	English	z	English	ML	1983	Eng	ML
A1463	BE_36	Block1	Stim16	E	English	z	English	ML	1047	Eng	ML
A1464	BE_36	Block1	Stim33	E	English	z	English	ML	3608	Eng	ML
A1465	BE_36	Block1	Stim34	E	English	z	English	ML	1859	Eng	ML
A1466	BE_36	Block1	Stim35	E	English	z	English	ML	1756	Eng	ML
A1467	BE_36	Block1	Stim37	E	English	z	English	ML	7450	Eng	ML
A1468	BE_36	Block1	Stim38	E	English	z	English	ML	1814	Eng	ML
A1469	BE_36	Block1	Stim39	E	English	z	English	ML	1680	Eng	ML
A1470	BE_36	Block1	Stim40	E	English	z	English	ML	2399	Eng	ML
A1505	BE_36	Block2	Stim15	E	English	z	English	ML	505	Eng	ML
A1506	BE_36	Block2	Stim16	E	English	z	English	ML	1724	Eng	ML
A1507	BE_36	Block2	Stim34	E	English	z	English	ML	1182	Eng	ML
A1508	BE_36	Block2	Stim38	E	English	z	English	ML	538	Eng	ML
A1509	BE_36	Block2	Stim39	E	English	z	English	ML	952	Eng	ML
A1510	BE_36	Block2	Stim40	E	English	z	English	ML	1384	Eng	ML
A1544	BE_36	Block3	Stim14	E	English	z	English	ML	665	Eng	ML
A1545	BE_36	Block3	Stim15	E	English	z	English	ML	2270	Eng	ML
A1546	BE_36	Block3	Stim16	E	English	z	English	ML	480	Eng	ML
A1547	BE_36	Block3	Stim35	E	English	z	English	ML	2110	Eng	ML
A1548	BE_36	Block3	Stim38	E	English	z	English	ML	804	Eng	ML
A1549	BE_36	Block3	Stim39	E	English	z	English	ML	840	Eng	ML
A1550	BE_36	Block3	Stim40	E	English	z	English	ML	2148	Eng	ML
A1584	BE_36	Block4	Stim14	E	English	z	English	ML	788	Eng	ML
A1585	BE_36	Block4	Stim15	E	English	z	English	ML	669	Eng	ML
A1586	BE_36	Block4	Stim16	E	English	z	English	ML	522	Eng	ML
A1587	BE_36	Block4	Stim34	E	English	z	English	ML	1277	Eng	ML
A1588	BE_36	Block4	Stim35	E	English	z	English	ML	3336	Eng	ML
A1589	BE_36	Block4	Stim38	E	English	z	English	ML	1232	Eng	ML
A1590	BE_36	Block4	Stim40	E	English	z	English	ML	1250	Eng	ML
A1623	BE_39	Block1	Stim14	E	English	z	English	ML	3330	Eng	ML
A1624	BE_39	Block1	Stim15	E	English	z	English	ML	2868	Eng	ML
A1625	BE_39	Block1	Stim16	E	English	z	English	ML	2887	Eng	ML
A1626	BE_39	Block1	Stim33	E	English	z	English	ML	3733	Eng	ML
A1627	BE_39	Block1	Stim35	E	English	z	English	ML	1712	Eng	ML
A1628	BE_39	Block1	Stim37	E	English	z	English	ML	4731	Eng	ML
A1629	BE_39	Block1	Stim38	E	English	z	English	ML	3445	Eng	ML
A1630	BE_39	Block1	Stim40	E	English	z	English	ML	3845	Eng	ML
A1661	BE_39	Block2	Stim14	E	English	z	English	ML	1269	Eng	ML
A1662	BE_39	Block2	Stim15	E	English	z	English	ML	6819	Eng	ML
A1663	BE_39	Block2	Stim16	E	English	z	English	ML	3462	Eng	ML
A1664	BE_39	Block2	Stim33	E	English	z	English	ML	3023	Eng	ML
A1665	BE_39	Block2	Stim34	E	English	z	English	ML	4570	Eng	ML
A1666	BE_39	Block2	Stim35	E	English	z	English	ML	1230	Eng	ML
A1667	BE_39	Block2	Stim37	E	English	z	English	ML	3872	Eng	ML
A1668	BE_39	Block2	Stim38	E	English	z	English	ML	3369	Eng	ML
A1669	BE_39	Block2	Stim39	E	English	z	English	ML	6193	Eng	ML
A1670	BE_39	Block2	Stim40	E	English	z	English	ML	1217	Eng	ML
A1703	BE_39	Block3	Stim14	E	English	z	English	ML	2011	Eng	ML
A1704	BE_39	Block3	Stim16	E	English	z	English	ML	3602	Eng	ML
A1705	BE_39	Block3	Stim34	E	English	z	English	ML	1936	Eng	ML
A1706	BE_39	Block3	Stim35	E	English	z	English	ML	2878	Eng	ML
A1707	BE_39	Block3	Stim37	E	English	z	English	ML	2723	Eng	ML
A1708	BE_39	Block3	Stim38	E	English	z	English	ML	7075	Eng	ML
A1709	BE_39	Block3	Stim39	E	English	z	English	ML	1492	Eng	ML
A1710	BE_39	Block3	Stim40	E	English	z	English	ML	3853	Eng	ML
A1744	BE_39	Block4	Stim14	E	English	z	English	ML	5884	Eng	ML
A1745	BE_39	Block4	Stim15	E	English	z	English	ML	7331	Eng	ML
A1746	BE_39	Block4	Stim16	E	English	z	English	ML	4070	Eng	ML
A1747	BE_39	Block4	Stim34	E	English	z	English	ML	1720	Eng	ML
A1748	BE_39	Block4	Stim35	E	English	z	English	ML	4519	Eng	ML
A1749	BE_39	Block4	Stim38	E	English	z	English	ML	4741	Eng	ML
A1750	BE_39	Block4	Stim40	E	English	z	English	ML	614	Eng	ML
A1784	BE_40	Block1	Stim14	E	English	z	English	ML	742	Eng	ML
A1785	BE_40	Block1	Stim16	E	English	z	English	ML	788	Eng	ML
A1786	BE_40	Block1	Stim34	E	English	z	English	ML	1500	Eng	ML
A1787	BE_40	Block1	Stim35	E	English	z	English	ML	1343	Eng	ML
A1788	BE_40	Block1	Stim37	E	English	z	English	ML	4169	Eng	ML
A1789	BE_40	Block1	Stim39	E	English	z	English	ML	835	Eng	ML
A1790	BE_40	Block1	Stim40	E	English	z	English	ML	741	Eng	ML
A1822	BE_40	Block2	Stim14	E	English	z	English	ML	425	Eng	ML
A1823	BE_40	Block2	Stim16	E	English	z	English	ML	665	Eng	ML
A1824	BE_40	Block2	Stim33	E	English	z	English	ML	831	Eng	ML
A1825	BE_40	Block2	Stim34	E	English	z	English	ML	3186	Eng	ML
A1826	BE_40	Block2	Stim35	E	English	z	English	ML	879	Eng	ML
A1827	BE_40	Block2	Stim37	E	English	z	English	ML	1013	Eng	ML
A1828	BE_40	Block2	Stim38	E	English	z	English	ML	1545	Eng	ML
A1829	BE_40	Block2	Stim39	E	English	z	English	ML	922	Eng	ML
A1830	BE_40	Block2	Stim40	E	English	z	English	ML	526	Eng	ML
A1862	BE_40	Block3	Stim14	E	English	z	English	ML	306	Eng	ML
A1863	BE_40	Block3	Stim15	E	English	z	English	ML	516	Eng	ML
A1864	BE_40	Block3	Stim16	E	English	z	English	ML	2322	Eng	ML
A1865	BE_40	Block3	Stim34	E	English	z	English	ML	1171	Eng	ML
A1866	BE_40	Block3	Stim35	E	English	z	English	ML	630	Eng	ML
A1867	BE_40	Block3	Stim37	E	English	z	English	ML	383	Eng	ML
A1868	BE_40	Block3	Stim38	E	English	z	English	ML	955	Eng	ML
A1869	BE_40	Block3	Stim39	E	English	z	English	ML	1019	Eng	ML
A1870	BE_40	Block3	Stim40	E	English	z	English	ML	469	Eng	ML
A1902	BE_40	Block4	Stim14	E	English	z	English	ML	306	Eng	ML
A1903	BE_40	Block4	Stim15	E	English	z	English	ML	535	Eng	ML
A1904	BE_40	Block4	Stim16	E	English	z	English	ML	1062	Eng	ML
A1905	BE_40	Block4	Stim33	E	English	z	English	ML	447	Eng	ML
A1906	BE_40	Block4	Stim34	E	English	z	English	ML	936	Eng	ML
A1907	BE_40	Block4	Stim37	E	English	z	English	ML	742	Eng	ML
A1908	BE_40	Block4	Stim38	E	English	z	English	ML	835	Eng	ML
A1909	BE_40	Block4	Stim39	E	English	z	English	ML	814	Eng	ML
A1910	BE_40	Block4	Stim40	E	English	z	English	ML	195	Eng	ML
A2101	BE_47	Block1	Stim14	E	English	m	English	ML	408	Eng	ML
A2102	BE_47	Block1	Stim15	E	English	m	English	ML	927	Eng	ML
A2103	BE_47	Block1	Stim16	E	English	m	English	ML	635	Eng	ML
A2104	BE_47	Block1	Stim34	E	English	m	English	ML	977	Eng	ML
A2105	BE_47	Block1	Stim35	E	English	m	English	ML	733	Eng	ML
A2106	BE_47	Block1	Stim37	E	English	m	English	ML	1373	Eng	ML
A2107	BE_47	Block1	Stim39	E	English	m	English	ML	1116	Eng	ML
A2141	BE_47	Block2	Stim14	E	English	m	English	ML	1557	Eng	ML
A2142	BE_47	Block2	Stim15	E	English	m	English	ML	579	Eng	ML
A2143	BE_47	Block2	Stim16	E	English	m	English	ML	745	Eng	ML
A2144	BE_47	Block2	Stim34	E	English	m	English	ML	654	Eng	ML
A2145	BE_47	Block2	Stim35	E	English	m	English	ML	646	Eng	ML
A2146	BE_47	Block2	Stim37	E	English	m	English	ML	1021	Eng	ML
A2147	BE_47	Block2	Stim38	E	English	m	English	ML	1189	Eng	ML
A2148	BE_47	Block2	Stim39	E	English	m	English	ML	1758	Eng	ML
A2149	BE_47	Block2	Stim40	E	English	m	English	ML	1488	Eng	ML
A2181	BE_47	Block3	Stim14	E	English	m	English	ML	296	Eng	ML
A2182	BE_47	Block3	Stim15	E	English	m	English	ML	388	Eng	ML
A2183	BE_47	Block3	Stim16	E	English	m	English	ML	776	Eng	ML
A2184	BE_47	Block3	Stim34	E	English	m	English	ML	818	Eng	ML
A2185	BE_47	Block3	Stim35	E	English	m	English	ML	3579	Eng	ML
A2186	BE_47	Block3	Stim38	E	English	m	English	ML	629	Eng	ML
A2187	BE_47	Block3	Stim39	E	English	m	English	ML	579	Eng	ML
A2188	BE_47	Block3	Stim40	E	English	m	English	ML	1927	Eng	ML
A2221	BE_47	Block4	Stim14	E	English	m	English	ML	289	Eng	ML
A2222	BE_47	Block4	Stim15	E	English	m	English	ML	1213	Eng	ML
A2223	BE_47	Block4	Stim16	E	English	m	English	ML	441	Eng	ML
A2224	BE_47	Block4	Stim34	E	English	m	English	ML	2307	Eng	ML
A2225	BE_47	Block4	Stim35	E	English	m	English	ML	926	Eng	ML
A2226	BE_47	Block4	Stim37	E	English	m	English	ML	353	Eng	ML
A2227	BE_47	Block4	Stim38	E	English	m	English	ML	667	Eng	ML
A2228	BE_47	Block4	Stim39	E	English	m	English	ML	1019	Eng	ML
A2229	BE_47	Block4	Stim40	E	English	m	English	ML	492	Eng	ML
A2741	BE_59	Block1	Stim14	E	English	m	English	ML	3324	Eng	ML
A2742	BE_59	Block1	Stim15	E	English	m	English	ML	1810	Eng	ML
A2743	BE_59	Block1	Stim16	E	English	m	English	ML	1658	Eng	ML
A2744	BE_59	Block1	Stim34	E	English	m	English	ML	1032	Eng	ML
A2745	BE_59	Block1	Stim37	E	English	m	English	ML	2400	Eng	ML
A2746	BE_59	Block1	Stim39	E	English	m	English	ML	1897	Eng	ML
A2781	BE_59	Block2	Stim14	E	English	m	English	ML	4551	Eng	ML
A2782	BE_59	Block2	Stim15	E	English	m	English	ML	2683	Eng	ML
A2783	BE_59	Block2	Stim16	E	English	m	English	ML	1120	Eng	ML
A2784	BE_59	Block2	Stim33	E	English	m	English	ML	1034	Eng	ML
A2785	BE_59	Block2	Stim35	E	English	m	English	ML	1033	Eng	ML
A2786	BE_59	Block2	Stim37	E	English	m	English	ML	1953	Eng	ML
A2787	BE_59	Block2	Stim38	E	English	m	English	ML	3943	Eng	ML
A2788	BE_59	Block2	Stim40	E	English	m	English	ML	1071	Eng	ML
A2821	BE_59	Block3	Stim14	E	English	m	English	ML	1170	Eng	ML
A2822	BE_59	Block3	Stim15	E	English	m	English	ML	1954	Eng	ML
A2823	BE_59	Block3	Stim16	E	English	m	English	ML	346	Eng	ML
A2824	BE_59	Block3	Stim33	E	English	m	English	ML	4188	Eng	ML
A2825	BE_59	Block3	Stim34	E	English	m	English	ML	3125	Eng	ML
A2826	BE_59	Block3	Stim35	E	English	m	English	ML	4107	Eng	ML
A2827	BE_59	Block3	Stim37	E	English	m	English	ML	2976	Eng	ML
A2828	BE_59	Block3	Stim38	E	English	m	English	ML	2251	Eng	ML
A2861	BE_59	Block4	Stim14	E	English	m	English	ML	290	Eng	ML
A2862	BE_59	Block4	Stim15	E	English	m	English	ML	1438	Eng	ML
A2863	BE_59	Block4	Stim16	E	English	m	English	ML	365	Eng	ML
A2864	BE_59	Block4	Stim33	E	English	m	English	ML	1634	Eng	ML
A2865	BE_59	Block4	Stim34	E	English	m	English	ML	1427	Eng	ML
A2866	BE_59	Block4	Stim35	E	English	m	English	ML	980	Eng	ML
A2867	BE_59	Block4	Stim37	E	English	m	English	ML	631	Eng	ML
A2868	BE_59	Block4	Stim38	E	English	m	English	ML	1208	Eng	ML
A2869	BE_59	Block4	Stim39	E	English	m	English	ML	1657	Eng	ML
A2870	BE_59	Block4	Stim40	E	English	m	English	ML	888	Eng	ML
A2901	BE_61	Block1	Stim14	E	English	m	English	ML	572	Eng	ML
A2902	BE_61	Block1	Stim15	E	English	m	English	ML	2135	Eng	ML
A2903	BE_61	Block1	Stim16	E	English	m	English	ML	1376	Eng	ML
A2904	BE_61	Block1	Stim34	E	English	m	English	ML	864	Eng	ML
A2905	BE_61	Block1	Stim37	E	English	m	English	ML	2994	Eng	ML
A2906	BE_61	Block1	Stim39	E	English	m	English	ML	1560	Eng	ML
A2907	BE_61	Block1	Stim40	E	English	m	English	ML	1725	Eng	ML
A2941	BE_61	Block2	Stim14	E	English	m	English	ML	973	Eng	ML
A2942	BE_61	Block2	Stim15	E	English	m	English	ML	396	Eng	ML
A2943	BE_61	Block2	Stim34	E	English	m	English	ML	1599	Eng	ML
