Item	Subject	Block	Stimuli	Context	Response	Key	Correct	Error	RT	Lg_Heard	Main_Context
A6332	BE_60	Block3	Stim18	CSSE	Spanish	z	English	ML	1707	Sp	CS
A6333	BE_60	Block3	Stim22	CSSE	Spanish	z	English	ML	489	Sp	CS
A6334	BE_60	Block3	Stim23	CSSE	Spanish	z	English	ML	543	Sp	CS
A6335	BE_60	Block3	Stim24	CSSE	Spanish	z	English	ML	1632	Sp	CS
A6336	BE_60	Block3	Stim30	CSSE	Spanish	z	English	ML	1313	Sp	CS
A6337	BE_60	Block3	Stim36	CSSE	Spanish	z	English	ML	258	Sp	CS
A6338	BE_60	Block3	Stim04	CSSE	Spanish	z	English	ML	991	Sp	CS
A6339	BE_60	Block3	Stim05	CSSE	Spanish	z	English	ML	3024	Sp	CS
A6340	BE_60	Block3	Stim06	CSSE	Spanish	z	English	ML	548	Sp	CS
A6371	BE_60	Block4	Stim13	CSSE	Spanish	z	English	ML	771	Sp	CS
A6372	BE_60	Block4	Stim18	CSSE	Spanish	z	English	ML	456	Sp	CS
A6373	BE_60	Block4	Stim22	CSSE	Spanish	z	English	ML	435	Sp	CS
A6375	BE_60	Block4	Stim24	CSSE	Spanish	z	English	ML	337	Sp	CS
A6376	BE_60	Block4	Stim30	CSSE	Spanish	z	English	ML	1098	Sp	CS
A6377	BE_60	Block4	Stim36	CSSE	Spanish	z	English	ML	625	Sp	CS
A6378	BE_60	Block4	Stim04	CSSE	Spanish	z	English	ML	451	Sp	CS
A6379	BE_60	Block4	Stim05	CSSE	Spanish	z	English	ML	325	Sp	CS
A6380	BE_60	Block4	Stim06	CSSE	Spanish	z	English	ML	648	Sp	CS
A6411	BE_64	Block1	Stim13	CSSE	Spanish	z	English	ML	873	Sp	CS
A6413	BE_64	Block1	Stim22	CSSE	Spanish	z	English	ML	284	Sp	CS
A6414	BE_64	Block1	Stim23	CSSE	Spanish	z	English	ML	230	Sp	CS
A6415	BE_64	Block1	Stim24	CSSE	Spanish	z	English	ML	1588	Sp	CS
A6416	BE_64	Block1	Stim30	CSSE	Spanish	z	English	ML	1565	Sp	CS
A6417	BE_64	Block1	Stim36	CSSE	Spanish	z	English	ML	2327	Sp	CS
A6418	BE_64	Block1	Stim04	CSSE	Spanish	z	English	ML	337	Sp	CS
A6419	BE_64	Block1	Stim05	CSSE	Spanish	z	English	ML	1648	Sp	CS
A6420	BE_64	Block1	Stim06	CSSE	Spanish	z	English	ML	1810	Sp	CS
A6451	BE_64	Block2	Stim13	CSSE	Spanish	z	English	ML	2108	Sp	CS
A6452	BE_64	Block2	Stim18	CSSE	Spanish	z	English	ML	233	Sp	CS
A6453	BE_64	Block2	Stim22	CSSE	Spanish	z	English	ML	231	Sp	CS
A6455	BE_64	Block2	Stim24	CSSE	Spanish	z	English	ML	324	Sp	CS
A6457	BE_64	Block2	Stim36	CSSE	Spanish	z	English	ML	425	Sp	CS
A6458	BE_64	Block2	Stim04	CSSE	Spanish	z	English	ML	240	Sp	CS
A6459	BE_64	Block2	Stim05	CSSE	Spanish	z	English	ML	1497	Sp	CS
A6460	BE_64	Block2	Stim06	CSSE	Spanish	z	English	ML	571	Sp	CS
A6491	BE_64	Block3	Stim13	CSSE	Spanish	z	English	ML	478	Sp	CS
A6492	BE_64	Block3	Stim18	CSSE	Spanish	z	English	ML	1436	Sp	CS
A6493	BE_64	Block3	Stim22	CSSE	Spanish	z	English	ML	324	Sp	CS
A6494	BE_64	Block3	Stim23	CSSE	Spanish	z	English	ML	2574	Sp	CS
A6495	BE_64	Block3	Stim24	CSSE	Spanish	z	English	ML	1234	Sp	CS
A6496	BE_64	Block3	Stim30	CSSE	Spanish	z	English	ML	1642	Sp	CS
A6497	BE_64	Block3	Stim36	CSSE	Spanish	z	English	ML	233	Sp	CS
A6498	BE_64	Block3	Stim04	CSSE	Spanish	z	English	ML	368	Sp	CS
A6499	BE_64	Block3	Stim05	CSSE	Spanish	z	English	ML	267	Sp	CS
A6500	BE_64	Block3	Stim06	CSSE	Spanish	z	English	ML	199	Sp	CS
A6531	BE_64	Block4	Stim13	CSSE	Spanish	z	English	ML	223	Sp	CS
A6533	BE_64	Block4	Stim22	CSSE	Spanish	z	English	ML	181	Sp	CS
A6534	BE_64	Block4	Stim23	CSSE	Spanish	z	English	ML	194	Sp	CS
A6535	BE_64	Block4	Stim24	CSSE	Spanish	z	English	ML	234	Sp	CS
A6536	BE_64	Block4	Stim30	CSSE	Spanish	z	English	ML	2030	Sp	CS
A6537	BE_64	Block4	Stim36	CSSE	Spanish	z	English	ML	117	Sp	CS
A6538	BE_64	Block4	Stim04	CSSE	Spanish	z	English	ML	293	Sp	CS
A6539	BE_64	Block4	Stim05	CSSE	Spanish	z	English	ML	264	Sp	CS
A6540	BE_64	Block4	Stim06	CSSE	Spanish	z	English	ML	57	Sp	CS
A6571	BE_65	Block1	Stim13	CSSE	Spanish	z	English	ML	1989	Sp	CS
A6573	BE_65	Block1	Stim22	CSSE	Spanish	z	English	ML	1603	Sp	CS
A6574	BE_65	Block1	Stim23	CSSE	Spanish	z	English	ML	2175	Sp	CS
A6575	BE_65	Block1	Stim24	CSSE	Spanish	z	English	ML	4935	Sp	CS
A6576	BE_65	Block1	Stim30	CSSE	Spanish	z	English	ML	3537	Sp	CS
A6578	BE_65	Block1	Stim04	CSSE	Spanish	z	English	ML	1560	Sp	CS
A6579	BE_65	Block1	Stim05	CSSE	Spanish	z	English	ML	1538	Sp	CS
A6580	BE_65	Block1	Stim06	CSSE	Spanish	z	English	ML	1239	Sp	CS
A6612	BE_65	Block2	Stim18	CSSE	Spanish	z	English	ML	3812	Sp	CS
A6614	BE_65	Block2	Stim23	CSSE	Spanish	z	English	ML	508	Sp	CS
A6615	BE_65	Block2	Stim24	CSSE	Spanish	z	English	ML	571	Sp	CS
A6616	BE_65	Block2	Stim30	CSSE	Spanish	z	English	ML	2461	Sp	CS
A6617	BE_65	Block2	Stim36	CSSE	Spanish	z	English	ML	624	Sp	CS
A6619	BE_65	Block2	Stim05	CSSE	Spanish	z	English	ML	1473	Sp	CS
A6653	BE_65	Block3	Stim22	CSSE	Spanish	z	English	ML	2421	Sp	CS
A6654	BE_65	Block3	Stim23	CSSE	Spanish	z	English	ML	1468	Sp	CS
A6655	BE_65	Block3	Stim24	CSSE	Spanish	z	English	ML	2263	Sp	CS
A6656	BE_65	Block3	Stim30	CSSE	Spanish	z	English	ML	2099	Sp	CS
A6658	BE_65	Block3	Stim04	CSSE	Spanish	z	English	ML	1032	Sp	CS
A6659	BE_65	Block3	Stim05	CSSE	Spanish	z	English	ML	1611	Sp	CS
A6660	BE_65	Block3	Stim06	CSSE	Spanish	z	English	ML	1356	Sp	CS
A6695	BE_65	Block4	Stim24	CSSE	Spanish	z	English	ML	1248	Sp	CS
A6696	BE_65	Block4	Stim30	CSSE	Spanish	z	English	ML	2310	Sp	CS
A6697	BE_65	Block4	Stim36	CSSE	Spanish	z	English	ML	5101	Sp	CS
A6731	BE_66	Block1	Stim13	CSSE	Spanish	z	English	ML	879	Sp	CS
A6732	BE_66	Block1	Stim18	CSSE	Spanish	z	English	ML	1764	Sp	CS
A6733	BE_66	Block1	Stim22	CSSE	Spanish	z	English	ML	653	Sp	CS
A6734	BE_66	Block1	Stim23	CSSE	Spanish	z	English	ML	591	Sp	CS
A6735	BE_66	Block1	Stim24	CSSE	Spanish	z	English	ML	1081	Sp	CS
A6736	BE_66	Block1	Stim30	CSSE	Spanish	z	English	ML	1078	Sp	CS
A6737	BE_66	Block1	Stim36	CSSE	Spanish	z	English	ML	504	Sp	CS
A6738	BE_66	Block1	Stim04	CSSE	Spanish	z	English	ML	681	Sp	CS
A6739	BE_66	Block1	Stim05	CSSE	Spanish	z	English	ML	593	Sp	CS
A6740	BE_66	Block1	Stim06	CSSE	Spanish	z	English	ML	578	Sp	CS
A6771	BE_66	Block2	Stim13	CSSE	Spanish	z	English	ML	1126	Sp	CS
A6772	BE_66	Block2	Stim18	CSSE	Spanish	z	English	ML	356	Sp	CS
A6773	BE_66	Block2	Stim22	CSSE	Spanish	z	English	ML	343	Sp	CS
A6774	BE_66	Block2	Stim23	CSSE	Spanish	z	English	ML	790	Sp	CS
A6775	BE_66	Block2	Stim24	CSSE	Spanish	z	English	ML	487	Sp	CS
A6776	BE_66	Block2	Stim30	CSSE	Spanish	z	English	ML	903	Sp	CS
A6777	BE_66	Block2	Stim36	CSSE	Spanish	z	English	ML	515	Sp	CS
A6778	BE_66	Block2	Stim04	CSSE	Spanish	z	English	ML	830	Sp	CS
A6779	BE_66	Block2	Stim05	CSSE	Spanish	z	English	ML	548	Sp	CS
A6780	BE_66	Block2	Stim06	CSSE	Spanish	z	English	ML	307	Sp	CS
A6811	BE_66	Block3	Stim13	CSSE	Spanish	z	English	ML	3803	Sp	CS
A6812	BE_66	Block3	Stim18	CSSE	Spanish	z	English	ML	962	Sp	CS
A6813	BE_66	Block3	Stim22	CSSE	Spanish	z	English	ML	1771	Sp	CS
A6814	BE_66	Block3	Stim23	CSSE	Spanish	z	English	ML	679	Sp	CS
A6815	BE_66	Block3	Stim24	CSSE	Spanish	z	English	ML	582	Sp	CS
A6816	BE_66	Block3	Stim30	CSSE	Spanish	z	English	ML	1621	Sp	CS
A6817	BE_66	Block3	Stim36	CSSE	Spanish	z	English	ML	2321	Sp	CS
A6818	BE_66	Block3	Stim04	CSSE	Spanish	z	English	ML	1323	Sp	CS
A6819	BE_66	Block3	Stim05	CSSE	Spanish	z	English	ML	901	Sp	CS
A6820	BE_66	Block3	Stim06	CSSE	Spanish	z	English	ML	2262	Sp	CS
A6852	BE_66	Block4	Stim18	CSSE	Spanish	z	English	ML	401	Sp	CS
A6853	BE_66	Block4	Stim22	CSSE	Spanish	z	English	ML	5146	Sp	CS
A6854	BE_66	Block4	Stim23	CSSE	Spanish	z	English	ML	610	Sp	CS
A6855	BE_66	Block4	Stim24	CSSE	Spanish	z	English	ML	752	Sp	CS
A6856	BE_66	Block4	Stim30	CSSE	Spanish	z	English	ML	1534	Sp	CS
A6858	BE_66	Block4	Stim04	CSSE	Spanish	z	English	ML	3134	Sp	CS
A6859	BE_66	Block4	Stim05	CSSE	Spanish	z	English	ML	2623	Sp	CS
A6860	BE_66	Block4	Stim06	CSSE	Spanish	z	English	ML	1971	Sp	CS
A6891	BE_67	Block1	Stim13	CSSE	Spanish	z	English	ML	884	Sp	CS
A6893	BE_67	Block1	Stim22	CSSE	Spanish	z	English	ML	426	Sp	CS
A6894	BE_67	Block1	Stim23	CSSE	Spanish	z	English	ML	1485	Sp	CS
A6895	BE_67	Block1	Stim24	CSSE	Spanish	z	English	ML	606	Sp	CS
A6896	BE_67	Block1	Stim30	CSSE	Spanish	z	English	ML	1309	Sp	CS
A6897	BE_67	Block1	Stim36	CSSE	Spanish	z	English	ML	1190	Sp	CS
A6898	BE_67	Block1	Stim04	CSSE	Spanish	z	English	ML	490	Sp	CS
A6899	BE_67	Block1	Stim05	CSSE	Spanish	z	English	ML	461	Sp	CS
A6900	BE_67	Block1	Stim06	CSSE	Spanish	z	English	ML	342	Sp	CS
A6931	BE_67	Block2	Stim13	CSSE	Spanish	z	English	ML	454	Sp	CS
A6932	BE_67	Block2	Stim18	CSSE	Spanish	z	English	ML	2970	Sp	CS
A6933	BE_67	Block2	Stim22	CSSE	Spanish	z	English	ML	968	Sp	CS
A6934	BE_67	Block2	Stim23	CSSE	Spanish	z	English	ML	311	Sp	CS
A6935	BE_67	Block2	Stim24	CSSE	Spanish	z	English	ML	410	Sp	CS
A6936	BE_67	Block2	Stim30	CSSE	Spanish	z	English	ML	3623	Sp	CS
A6937	BE_67	Block2	Stim36	CSSE	Spanish	z	English	ML	367	Sp	CS
A6938	BE_67	Block2	Stim04	CSSE	Spanish	z	English	ML	467	Sp	CS
A6939	BE_67	Block2	Stim05	CSSE	Spanish	z	English	ML	2461	Sp	CS
A6940	BE_67	Block2	Stim06	CSSE	Spanish	z	English	ML	307	Sp	CS
A6971	BE_67	Block3	Stim13	CSSE	Spanish	z	English	ML	1110	Sp	CS
A6972	BE_67	Block3	Stim18	CSSE	Spanish	z	English	ML	1463	Sp	CS
A6973	BE_67	Block3	Stim22	CSSE	Spanish	z	English	ML	992	Sp	CS
A6974	BE_67	Block3	Stim23	CSSE	Spanish	z	English	ML	2844	Sp	CS
A6975	BE_67	Block3	Stim24	CSSE	Spanish	z	English	ML	604	Sp	CS
A6976	BE_67	Block3	Stim30	CSSE	Spanish	z	English	ML	1810	Sp	CS
A6977	BE_67	Block3	Stim36	CSSE	Spanish	z	English	ML	368	Sp	CS
A6978	BE_67	Block3	Stim04	CSSE	Spanish	z	English	ML	625	Sp	CS
A6979	BE_67	Block3	Stim05	CSSE	Spanish	z	English	ML	546	Sp	CS
A6980	BE_67	Block3	Stim06	CSSE	Spanish	z	English	ML	1513	Sp	CS
A7011	BE_67	Block4	Stim13	CSSE	Spanish	z	English	ML	441	Sp	CS
A7012	BE_67	Block4	Stim18	CSSE	Spanish	z	English	ML	1278	Sp	CS
A7013	BE_67	Block4	Stim22	CSSE	Spanish	z	English	ML	2717	Sp	CS
A7014	BE_67	Block4	Stim23	CSSE	Spanish	z	English	ML	372	Sp	CS
A7015	BE_67	Block4	Stim24	CSSE	Spanish	z	English	ML	505	Sp	CS
A7016	BE_67	Block4	Stim30	CSSE	Spanish	z	English	ML	1133	Sp	CS
A7017	BE_67	Block4	Stim36	CSSE	Spanish	z	English	ML	617	Sp	CS
A7018	BE_67	Block4	Stim04	CSSE	Spanish	z	English	ML	335	Sp	CS
A7019	BE_67	Block4	Stim05	CSSE	Spanish	z	English	ML	280	Sp	CS
A7020	BE_67	Block4	Stim06	CSSE	Spanish	z	English	ML	346	Sp	CS
A7051	BE_69	Block1	Stim13	CSSE	Spanish	z	English	ML	604	Sp	CS
A7052	BE_69	Block1	Stim18	CSSE	Spanish	z	English	ML	471	Sp	CS
A7053	BE_69	Block1	Stim22	CSSE	Spanish	z	English	ML	535	Sp	CS
A7054	BE_69	Block1	Stim23	CSSE	Spanish	z	English	ML	674	Sp	CS
A7055	BE_69	Block1	Stim24	CSSE	Spanish	z	English	ML	994	Sp	CS
A7056	BE_69	Block1	Stim30	CSSE	Spanish	z	English	ML	2305	Sp	CS
A7057	BE_69	Block1	Stim36	CSSE	Spanish	z	English	ML	502	Sp	CS
A7058	BE_69	Block1	Stim04	CSSE	Spanish	z	English	ML	689	Sp	CS
A7059	BE_69	Block1	Stim05	CSSE	Spanish	z	English	ML	621	Sp	CS
A7060	BE_69	Block1	Stim06	CSSE	Spanish	z	English	ML	925	Sp	CS
A7091	BE_69	Block2	Stim13	CSSE	Spanish	z	English	ML	1829	Sp	CS
A7092	BE_69	Block2	Stim18	CSSE	Spanish	z	English	ML	953	Sp	CS
A7093	BE_69	Block2	Stim22	CSSE	Spanish	z	English	ML	358	Sp	CS
A7094	BE_69	Block2	Stim23	CSSE	Spanish	z	English	ML	497	Sp	CS
A7095	BE_69	Block2	Stim24	CSSE	Spanish	z	English	ML	495	Sp	CS
A7096	BE_69	Block2	Stim30	CSSE	Spanish	z	English	ML	1719	Sp	CS
A7097	BE_69	Block2	Stim36	CSSE	Spanish	z	English	ML	494	Sp	CS
A7098	BE_69	Block2	Stim04	CSSE	Spanish	z	English	ML	408	Sp	CS
A7099	BE_69	Block2	Stim05	CSSE	Spanish	z	English	ML	359	Sp	CS
A7100	BE_69	Block2	Stim06	CSSE	Spanish	z	English	ML	290	Sp	CS
A7131	BE_69	Block3	Stim13	CSSE	Spanish	z	English	ML	323	Sp	CS
A7132	BE_69	Block3	Stim18	CSSE	Spanish	z	English	ML	352	Sp	CS
A7133	BE_69	Block3	Stim22	CSSE	Spanish	z	English	ML	307	Sp	CS
A7134	BE_69	Block3	Stim23	CSSE	Spanish	z	English	ML	263	Sp	CS
A7135	BE_69	Block3	Stim24	CSSE	Spanish	z	English	ML	338	Sp	CS
A7137	BE_69	Block3	Stim36	CSSE	Spanish	z	English	ML	370	Sp	CS
A7138	BE_69	Block3	Stim04	CSSE	Spanish	z	English	ML	360	Sp	CS
A7139	BE_69	Block3	Stim05	CSSE	Spanish	z	English	ML	318	Sp	CS
A7171	BE_69	Block4	Stim13	CSSE	Spanish	z	English	ML	483	Sp	CS
A7172	BE_69	Block4	Stim18	CSSE	Spanish	z	English	ML	325	Sp	CS
A7173	BE_69	Block4	Stim22	CSSE	Spanish	z	English	ML	414	Sp	CS
A7174	BE_69	Block4	Stim23	CSSE	Spanish	z	English	ML	347	Sp	CS
A7175	BE_69	Block4	Stim24	CSSE	Spanish	z	English	ML	324	Sp	CS
A7176	BE_69	Block4	Stim30	CSSE	Spanish	z	English	ML	2249	Sp	CS
A7177	BE_69	Block4	Stim36	CSSE	Spanish	z	English	ML	742	Sp	CS
A7178	BE_69	Block4	Stim04	CSSE	Spanish	z	English	ML	319	Sp	CS
A7179	BE_69	Block4	Stim05	CSSE	Spanish	z	English	ML	292	Sp	CS
A7180	BE_69	Block4	Stim06	CSSE	Spanish	z	English	ML	1843	Sp	CS
A7211	BE_70	Block1	Stim13	CSSE	Spanish	z	English	ML	532	Sp	CS
A7212	BE_70	Block1	Stim18	CSSE	Spanish	z	English	ML	831	Sp	CS
A7213	BE_70	Block1	Stim22	CSSE	Spanish	z	English	ML	869	Sp	CS
A7215	BE_70	Block1	Stim24	CSSE	Spanish	z	English	ML	4446	Sp	CS
A7216	BE_70	Block1	Stim30	CSSE	Spanish	z	English	ML	527	Sp	CS
A7217	BE_70	Block1	Stim36	CSSE	Spanish	z	English	ML	295	Sp	CS
A7218	BE_70	Block1	Stim04	CSSE	Spanish	z	English	ML	1887	Sp	CS
A7219	BE_70	Block1	Stim05	CSSE	Spanish	z	English	ML	1835	Sp	CS
A7220	BE_70	Block1	Stim06	CSSE	Spanish	z	English	ML	935	Sp	CS
A7251	BE_70	Block2	Stim13	CSSE	Spanish	z	English	ML	356	Sp	CS
A7252	BE_70	Block2	Stim18	CSSE	Spanish	z	English	ML	362	Sp	CS
A7253	BE_70	Block2	Stim22	CSSE	Spanish	z	English	ML	766	Sp	CS
A7254	BE_70	Block2	Stim23	CSSE	Spanish	z	English	ML	227	Sp	CS
A7255	BE_70	Block2	Stim24	CSSE	Spanish	z	English	ML	537	Sp	CS
A7256	BE_70	Block2	Stim30	CSSE	Spanish	z	English	ML	1302	Sp	CS
A7257	BE_70	Block2	Stim36	CSSE	Spanish	z	English	ML	121	Sp	CS
A7258	BE_70	Block2	Stim04	CSSE	Spanish	z	English	ML	299	Sp	CS
A7259	BE_70	Block2	Stim05	CSSE	Spanish	z	English	ML	292	Sp	CS
A7260	BE_70	Block2	Stim06	CSSE	Spanish	z	English	ML	254	Sp	CS
A7292	BE_70	Block3	Stim18	CSSE	Spanish	z	English	ML	1131	Sp	CS
A7293	BE_70	Block3	Stim22	CSSE	Spanish	z	English	ML	2119	Sp	CS
A7294	BE_70	Block3	Stim23	CSSE	Spanish	z	English	ML	268	Sp	CS
A7295	BE_70	Block3	Stim24	CSSE	Spanish	z	English	ML	912	Sp	CS
A7296	BE_70	Block3	Stim30	CSSE	Spanish	z	English	ML	354	Sp	CS
A7297	BE_70	Block3	Stim36	CSSE	Spanish	z	English	ML	271	Sp	CS
A7298	BE_70	Block3	Stim04	CSSE	Spanish	z	English	ML	1740	Sp	CS
A7299	BE_70	Block3	Stim05	CSSE	Spanish	z	English	ML	222	Sp	CS
A7300	BE_70	Block3	Stim06	CSSE	Spanish	z	English	ML	18	Sp	CS
A7331	BE_70	Block4	Stim13	CSSE	Spanish	z	English	ML	1645	Sp	CS
A7332	BE_70	Block4	Stim18	CSSE	Spanish	z	English	ML	1159	Sp	CS
A7333	BE_70	Block4	Stim22	CSSE	Spanish	z	English	ML	444	Sp	CS
A7334	BE_70	Block4	Stim23	CSSE	Spanish	z	English	ML	2711	Sp	CS
A7336	BE_70	Block4	Stim30	CSSE	Spanish	z	English	ML	652	Sp	CS
A7337	BE_70	Block4	Stim36	CSSE	Spanish	z	English	ML	256	Sp	CS
A7338	BE_70	Block4	Stim04	CSSE	Spanish	z	English	ML	271	Sp	CS
A7339	BE_70	Block4	Stim05	CSSE	Spanish	z	English	ML	973	Sp	CS
A7340	BE_70	Block4	Stim06	CSSE	Spanish	z	English	ML	245	Sp	CS
A7372	BE_71	Block1	Stim18	CSSE	Spanish	m	English	ML	546	Sp	CS
A7373	BE_71	Block1	Stim22	CSSE	Spanish	m	English	ML	389	Sp	CS
A7374	BE_71	Block1	Stim23	CSSE	Spanish	m	English	ML	472	Sp	CS
A7375	BE_71	Block1	Stim24	CSSE	Spanish	m	English	ML	960	Sp	CS
A7376	BE_71	Block1	Stim30	CSSE	Spanish	m	English	ML	1260	Sp	CS
A7377	BE_71	Block1	Stim36	CSSE	Spanish	m	English	ML	381	Sp	CS
A7378	BE_71	Block1	Stim04	CSSE	Spanish	m	English	ML	457	Sp	CS
A7379	BE_71	Block1	Stim05	CSSE	Spanish	m	English	ML	1029	Sp	CS
A7380	BE_71	Block1	Stim06	CSSE	Spanish	m	English	ML	462	Sp	CS
A7411	BE_71	Block2	Stim13	CSSE	Spanish	m	English	ML	481	Sp	CS
A7412	BE_71	Block2	Stim18	CSSE	Spanish	m	English	ML	346	Sp	CS
A7413	BE_71	Block2	Stim22	CSSE	Spanish	m	English	ML	490	Sp	CS
A7414	BE_71	Block2	Stim23	CSSE	Spanish	m	English	ML	343	Sp	CS
A7415	BE_71	Block2	Stim24	CSSE	Spanish	m	English	ML	492	Sp	CS
A7416	BE_71	Block2	Stim30	CSSE	Spanish	m	English	ML	475	Sp	CS
A7417	BE_71	Block2	Stim36	CSSE	Spanish	m	English	ML	273	Sp	CS
A7418	BE_71	Block2	Stim04	CSSE	Spanish	m	English	ML	363	Sp	CS
A7419	BE_71	Block2	Stim05	CSSE	Spanish	m	English	ML	320	Sp	CS
A7420	BE_71	Block2	Stim06	CSSE	Spanish	m	English	ML	366	Sp	CS
A7451	BE_71	Block3	Stim13	CSSE	Spanish	m	English	ML	343	Sp	CS
A7452	BE_71	Block3	Stim18	CSSE	Spanish	m	English	ML	336	Sp	CS
A7454	BE_71	Block3	Stim23	CSSE	Spanish	m	English	ML	184	Sp	CS
A7455	BE_71	Block3	Stim24	CSSE	Spanish	m	English	ML	378	Sp	CS
A7456	BE_71	Block3	Stim30	CSSE	Spanish	m	English	ML	529	Sp	CS
A7457	BE_71	Block3	Stim36	CSSE	Spanish	m	English	ML	306	Sp	CS
A7458	BE_71	Block3	Stim04	CSSE	Spanish	m	English	ML	302	Sp	CS
A7459	BE_71	Block3	Stim05	CSSE	Spanish	m	English	ML	272	Sp	CS
A7460	BE_71	Block3	Stim06	CSSE	Spanish	m	English	ML	206	Sp	CS
A7491	BE_71	Block4	Stim13	CSSE	Spanish	m	English	ML	342	Sp	CS
A7492	BE_71	Block4	Stim18	CSSE	Spanish	m	English	ML	558	Sp	CS
A7493	BE_71	Block4	Stim22	CSSE	Spanish	m	English	ML	235	Sp	CS
A7494	BE_71	Block4	Stim23	CSSE	Spanish	m	English	ML	208	Sp	CS
A7495	BE_71	Block4	Stim24	CSSE	Spanish	m	English	ML	281	Sp	CS
A7496	BE_71	Block4	Stim30	CSSE	Spanish	m	English	ML	414	Sp	CS
A7497	BE_71	Block4	Stim36	CSSE	Spanish	m	English	ML	186	Sp	CS
A7498	BE_71	Block4	Stim04	CSSE	Spanish	m	English	ML	268	Sp	CS
A7499	BE_71	Block4	Stim05	CSSE	Spanish	m	English	ML	242	Sp	CS
A7500	BE_71	Block4	Stim06	CSSE	Spanish	m	English	ML	320	Sp	CS
A7531	BE_72	Block1	Stim13	CSSE	Spanish	z	English	ML	1664	Sp	CS
A7532	BE_72	Block1	Stim18	CSSE	Spanish	z	English	ML	572	Sp	CS
A7533	BE_72	Block1	Stim22	CSSE	Spanish	z	English	ML	1862	Sp	CS
A7534	BE_72	Block1	Stim23	CSSE	Spanish	z	English	ML	2388	Sp	CS
A7535	BE_72	Block1	Stim24	CSSE	Spanish	z	English	ML	1000	Sp	CS
A7536	BE_72	Block1	Stim30	CSSE	Spanish	z	English	ML	3287	Sp	CS
A7537	BE_72	Block1	Stim36	CSSE	Spanish	z	English	ML	2813	Sp	CS
A7538	BE_72	Block1	Stim04	CSSE	Spanish	z	English	ML	2681	Sp	CS
A7539	BE_72	Block1	Stim05	CSSE	Spanish	z	English	ML	1320	Sp	CS
A7540	BE_72	Block1	Stim06	CSSE	Spanish	z	English	ML	707	Sp	CS
A7571	BE_72	Block2	Stim13	CSSE	Spanish	z	English	ML	1781	Sp	CS
A7573	BE_72	Block2	Stim22	CSSE	Spanish	z	English	ML	2376	Sp	CS
A7574	BE_72	Block2	Stim23	CSSE	Spanish	z	English	ML	2286	Sp	CS
A7575	BE_72	Block2	Stim24	CSSE	Spanish	z	English	ML	1132	Sp	CS
A7576	BE_72	Block2	Stim30	CSSE	Spanish	z	English	ML	1783	Sp	CS
A7577	BE_72	Block2	Stim36	CSSE	Spanish	z	English	ML	1912	Sp	CS
A7578	BE_72	Block2	Stim04	CSSE	Spanish	z	English	ML	2371	Sp	CS
A7579	BE_72	Block2	Stim05	CSSE	Spanish	z	English	ML	905	Sp	CS
A7580	BE_72	Block2	Stim06	CSSE	Spanish	z	English	ML	1465	Sp	CS
A7611	BE_72	Block3	Stim13	CSSE	Spanish	z	English	ML	237	Sp	CS
A7612	BE_72	Block3	Stim18	CSSE	Spanish	z	English	ML	230	Sp	CS
A7613	BE_72	Block3	Stim22	CSSE	Spanish	z	English	ML	213	Sp	CS
A7614	BE_72	Block3	Stim23	CSSE	Spanish	z	English	ML	1138	Sp	CS
A7615	BE_72	Block3	Stim24	CSSE	Spanish	z	English	ML	571	Sp	CS
A7616	BE_72	Block3	Stim30	CSSE	Spanish	z	English	ML	462	Sp	CS
A7617	BE_72	Block3	Stim36	CSSE	Spanish	z	English	ML	1516	Sp	CS
A7618	BE_72	Block3	Stim04	CSSE	Spanish	z	English	ML	672	Sp	CS
A7619	BE_72	Block3	Stim05	CSSE	Spanish	z	English	ML	841	Sp	CS
A7620	BE_72	Block3	Stim06	CSSE	Spanish	z	English	ML	257	Sp	CS
A7651	BE_72	Block4	Stim13	CSSE	Spanish	z	English	ML	3815	Sp	CS
A7653	BE_72	Block4	Stim22	CSSE	Spanish	z	English	ML	466	Sp	CS
A7654	BE_72	Block4	Stim23	CSSE	Spanish	z	English	ML	204	Sp	CS
A7655	BE_72	Block4	Stim24	CSSE	Spanish	z	English	ML	1166	Sp	CS
A7656	BE_72	Block4	Stim30	CSSE	Spanish	z	English	ML	5433	Sp	CS
A7657	BE_72	Block4	Stim36	CSSE	Spanish	z	English	ML	832	Sp	CS
A7659	BE_72	Block4	Stim05	CSSE	Spanish	z	English	ML	1527	Sp	CS
A7660	BE_72	Block4	Stim06	CSSE	Spanish	z	English	ML	2892	Sp	CS
A7693	BE_74	Block1	Stim22	CSSE	Spanish	z	English	ML	620	Sp	CS
A7694	BE_74	Block1	Stim23	CSSE	Spanish	z	English	ML	2533	Sp	CS
A7696	BE_74	Block1	Stim30	CSSE	Spanish	z	English	ML	1061	Sp	CS
A7697	BE_74	Block1	Stim36	CSSE	Spanish	z	English	ML	848	Sp	CS
A7698	BE_74	Block1	Stim04	CSSE	Spanish	z	English	ML	1766	Sp	CS
A7699	BE_74	Block1	Stim05	CSSE	Spanish	z	English	ML	1487	Sp	CS
A7700	BE_74	Block1	Stim06	CSSE	Spanish	z	English	ML	977	Sp	CS
A7731	BE_74	Block2	Stim13	CSSE	Spanish	z	English	ML	409	Sp	CS
A7732	BE_74	Block2	Stim18	CSSE	Spanish	z	English	ML	532	Sp	CS
