Item	Subject	Block	Stimuli	Context	Correct	Response	RT	Lg_Heard	Main_Context
A1547	BE_36	Block3	Stim35	E	1	ML	2110	Eng	ML
A1548	BE_36	Block3	Stim38	E	1	ML	804	Eng	ML
A1549	BE_36	Block3	Stim39	E	1	ML	840	Eng	ML
A1550	BE_36	Block3	Stim40	E	1	ML	2148	Eng	ML
A1584	BE_36	Block4	Stim14	E	1	ML	788	Eng	ML
A1585	BE_36	Block4	Stim15	E	1	ML	669	Eng	ML
A1586	BE_36	Block4	Stim16	E	1	ML	522	Eng	ML
A1587	BE_36	Block4	Stim34	E	1	ML	1277	Eng	ML
A1588	BE_36	Block4	Stim35	E	1	ML	3336	Eng	ML
A1589	BE_36	Block4	Stim38	E	1	ML	1232	Eng	ML
A1590	BE_36	Block4	Stim40	E	1	ML	1250	Eng	ML
A1623	BE_39	Block1	Stim14	E	1	ML	3330	Eng	ML
A1624	BE_39	Block1	Stim15	E	1	ML	2868	Eng	ML
A1625	BE_39	Block1	Stim16	E	1	ML	2887	Eng	ML
A1626	BE_39	Block1	Stim33	E	1	ML	3733	Eng	ML
A1627	BE_39	Block1	Stim35	E	1	ML	1712	Eng	ML
A1628	BE_39	Block1	Stim37	E	1	ML	4731	Eng	ML
A1629	BE_39	Block1	Stim38	E	1	ML	3445	Eng	ML
A1630	BE_39	Block1	Stim40	E	1	ML	3845	Eng	ML
A1661	BE_39	Block2	Stim14	E	1	ML	1269	Eng	ML
A1662	BE_39	Block2	Stim15	E	1	ML	6819	Eng	ML
A1663	BE_39	Block2	Stim16	E	1	ML	3462	Eng	ML
A1664	BE_39	Block2	Stim33	E	1	ML	3023	Eng	ML
A1665	BE_39	Block2	Stim34	E	1	ML	4570	Eng	ML
A1666	BE_39	Block2	Stim35	E	1	ML	1230	Eng	ML
A1667	BE_39	Block2	Stim37	E	1	ML	3872	Eng	ML
A1668	BE_39	Block2	Stim38	E	1	ML	3369	Eng	ML
A1669	BE_39	Block2	Stim39	E	1	ML	6193	Eng	ML
A1670	BE_39	Block2	Stim40	E	1	ML	1217	Eng	ML
A1703	BE_39	Block3	Stim14	E	1	ML	2011	Eng	ML
A1704	BE_39	Block3	Stim16	E	1	ML	3602	Eng	ML
A1705	BE_39	Block3	Stim34	E	1	ML	1936	Eng	ML
A1706	BE_39	Block3	Stim35	E	1	ML	2878	Eng	ML
A1707	BE_39	Block3	Stim37	E	1	ML	2723	Eng	ML
A1708	BE_39	Block3	Stim38	E	1	ML	7075	Eng	ML
A1709	BE_39	Block3	Stim39	E	1	ML	1492	Eng	ML
A1710	BE_39	Block3	Stim40	E	1	ML	3853	Eng	ML
A1744	BE_39	Block4	Stim14	E	1	ML	5884	Eng	ML
A1745	BE_39	Block4	Stim15	E	1	ML	7331	Eng	ML
A1746	BE_39	Block4	Stim16	E	1	ML	4070	Eng	ML
A1747	BE_39	Block4	Stim34	E	1	ML	1720	Eng	ML
A1748	BE_39	Block4	Stim35	E	1	ML	4519	Eng	ML
A1749	BE_39	Block4	Stim38	E	1	ML	4741	Eng	ML
A1750	BE_39	Block4	Stim40	E	1	ML	614	Eng	ML
A1784	BE_40	Block1	Stim14	E	1	ML	742	Eng	ML
A1785	BE_40	Block1	Stim16	E	1	ML	788	Eng	ML
A1786	BE_40	Block1	Stim34	E	1	ML	1500	Eng	ML
A1787	BE_40	Block1	Stim35	E	1	ML	1343	Eng	ML
A1788	BE_40	Block1	Stim37	E	1	ML	4169	Eng	ML
A1789	BE_40	Block1	Stim39	E	1	ML	835	Eng	ML
A1790	BE_40	Block1	Stim40	E	1	ML	741	Eng	ML
A1822	BE_40	Block2	Stim14	E	1	ML	425	Eng	ML
A1823	BE_40	Block2	Stim16	E	1	ML	665	Eng	ML
A1824	BE_40	Block2	Stim33	E	1	ML	831	Eng	ML
A1825	BE_40	Block2	Stim34	E	1	ML	3186	Eng	ML
A1826	BE_40	Block2	Stim35	E	1	ML	879	Eng	ML
A1827	BE_40	Block2	Stim37	E	1	ML	1013	Eng	ML
A1828	BE_40	Block2	Stim38	E	1	ML	1545	Eng	ML
A1829	BE_40	Block2	Stim39	E	1	ML	922	Eng	ML
A1830	BE_40	Block2	Stim40	E	1	ML	526	Eng	ML
A1862	BE_40	Block3	Stim14	E	1	ML	306	Eng	ML
A1863	BE_40	Block3	Stim15	E	1	ML	516	Eng	ML
A1864	BE_40	Block3	Stim16	E	1	ML	2322	Eng	ML
A1865	BE_40	Block3	Stim34	E	1	ML	1171	Eng	ML
A1866	BE_40	Block3	Stim35	E	1	ML	630	Eng	ML
A1867	BE_40	Block3	Stim37	E	1	ML	383	Eng	ML
A1868	BE_40	Block3	Stim38	E	1	ML	955	Eng	ML
A1869	BE_40	Block3	Stim39	E	1	ML	1019	Eng	ML
A1870	BE_40	Block3	Stim40	E	1	ML	469	Eng	ML
A1902	BE_40	Block4	Stim14	E	1	ML	306	Eng	ML
A1903	BE_40	Block4	Stim15	E	1	ML	535	Eng	ML
A1904	BE_40	Block4	Stim16	E	1	ML	1062	Eng	ML
A1905	BE_40	Block4	Stim33	E	1	ML	447	Eng	ML
A1906	BE_40	Block4	Stim34	E	1	ML	936	Eng	ML
A1907	BE_40	Block4	Stim37	E	1	ML	742	Eng	ML
A1908	BE_40	Block4	Stim38	E	1	ML	835	Eng	ML
A1909	BE_40	Block4	Stim39	E	1	ML	814	Eng	ML
A1910	BE_40	Block4	Stim40	E	1	ML	195	Eng	ML
A2101	BE_47	Block1	Stim14	E	1	ML	408	Eng	ML
A2102	BE_47	Block1	Stim15	E	1	ML	927	Eng	ML
A2103	BE_47	Block1	Stim16	E	1	ML	635	Eng	ML
A2104	BE_47	Block1	Stim34	E	1	ML	977	Eng	ML
A2105	BE_47	Block1	Stim35	E	1	ML	733	Eng	ML
A2106	BE_47	Block1	Stim37	E	1	ML	1373	Eng	ML
A2107	BE_47	Block1	Stim39	E	1	ML	1116	Eng	ML
A2141	BE_47	Block2	Stim14	E	1	ML	1557	Eng	ML
A2142	BE_47	Block2	Stim15	E	1	ML	579	Eng	ML
A2143	BE_47	Block2	Stim16	E	1	ML	745	Eng	ML
A2144	BE_47	Block2	Stim34	E	1	ML	654	Eng	ML
A2145	BE_47	Block2	Stim35	E	1	ML	646	Eng	ML
A2146	BE_47	Block2	Stim37	E	1	ML	1021	Eng	ML
A2147	BE_47	Block2	Stim38	E	1	ML	1189	Eng	ML
A2148	BE_47	Block2	Stim39	E	1	ML	1758	Eng	ML
A2149	BE_47	Block2	Stim40	E	1	ML	1488	Eng	ML
A2181	BE_47	Block3	Stim14	E	1	ML	296	Eng	ML
A2182	BE_47	Block3	Stim15	E	1	ML	388	Eng	ML
A2183	BE_47	Block3	Stim16	E	1	ML	776	Eng	ML
A2184	BE_47	Block3	Stim34	E	1	ML	818	Eng	ML
A2185	BE_47	Block3	Stim35	E	1	ML	3579	Eng	ML
A2186	BE_47	Block3	Stim38	E	1	ML	629	Eng	ML
A2187	BE_47	Block3	Stim39	E	1	ML	579	Eng	ML
A2188	BE_47	Block3	Stim40	E	1	ML	1927	Eng	ML
A2221	BE_47	Block4	Stim14	E	1	ML	289	Eng	ML
A2222	BE_47	Block4	Stim15	E	1	ML	1213	Eng	ML
A2223	BE_47	Block4	Stim16	E	1	ML	441	Eng	ML
A2224	BE_47	Block4	Stim34	E	1	ML	2307	Eng	ML
A2225	BE_47	Block4	Stim35	E	1	ML	926	Eng	ML
A2226	BE_47	Block4	Stim37	E	1	ML	353	Eng	ML
A2227	BE_47	Block4	Stim38	E	1	ML	667	Eng	ML
A2228	BE_47	Block4	Stim39	E	1	ML	1019	Eng	ML
A2229	BE_47	Block4	Stim40	E	1	ML	492	Eng	ML
A2741	BE_59	Block1	Stim14	E	1	ML	3324	Eng	ML
A2742	BE_59	Block1	Stim15	E	1	ML	1810	Eng	ML
A2743	BE_59	Block1	Stim16	E	1	ML	1658	Eng	ML
A2744	BE_59	Block1	Stim34	E	1	ML	1032	Eng	ML
A2745	BE_59	Block1	Stim37	E	1	ML	2400	Eng	ML
A2746	BE_59	Block1	Stim39	E	1	ML	1897	Eng	ML
A2781	BE_59	Block2	Stim14	E	1	ML	4551	Eng	ML
A2782	BE_59	Block2	Stim15	E	1	ML	2683	Eng	ML
A2783	BE_59	Block2	Stim16	E	1	ML	1120	Eng	ML
A2784	BE_59	Block2	Stim33	E	1	ML	1034	Eng	ML
A2785	BE_59	Block2	Stim35	E	1	ML	1033	Eng	ML
A2786	BE_59	Block2	Stim37	E	1	ML	1953	Eng	ML
A2787	BE_59	Block2	Stim38	E	1	ML	3943	Eng	ML
A2788	BE_59	Block2	Stim40	E	1	ML	1071	Eng	ML
A2821	BE_59	Block3	Stim14	E	1	ML	1170	Eng	ML
A2822	BE_59	Block3	Stim15	E	1	ML	1954	Eng	ML
A2823	BE_59	Block3	Stim16	E	1	ML	346	Eng	ML
A2824	BE_59	Block3	Stim33	E	1	ML	4188	Eng	ML
A2825	BE_59	Block3	Stim34	E	1	ML	3125	Eng	ML
A2826	BE_59	Block3	Stim35	E	1	ML	4107	Eng	ML
A2827	BE_59	Block3	Stim37	E	1	ML	2976	Eng	ML
A2828	BE_59	Block3	Stim38	E	1	ML	2251	Eng	ML
A2861	BE_59	Block4	Stim14	E	1	ML	290	Eng	ML
A2862	BE_59	Block4	Stim15	E	1	ML	1438	Eng	ML
A2863	BE_59	Block4	Stim16	E	1	ML	365	Eng	ML
A2864	BE_59	Block4	Stim33	E	1	ML	1634	Eng	ML
A2865	BE_59	Block4	Stim34	E	1	ML	1427	Eng	ML
A2866	BE_59	Block4	Stim35	E	1	ML	980	Eng	ML
A2867	BE_59	Block4	Stim37	E	1	ML	631	Eng	ML
A2868	BE_59	Block4	Stim38	E	1	ML	1208	Eng	ML
A2869	BE_59	Block4	Stim39	E	1	ML	1657	Eng	ML
A2870	BE_59	Block4	Stim40	E	1	ML	888	Eng	ML
A2901	BE_61	Block1	Stim14	E	1	ML	572	Eng	ML
A2902	BE_61	Block1	Stim15	E	1	ML	2135	Eng	ML
A2903	BE_61	Block1	Stim16	E	1	ML	1376	Eng	ML
A2904	BE_61	Block1	Stim34	E	1	ML	864	Eng	ML
A2905	BE_61	Block1	Stim37	E	1	ML	2994	Eng	ML
A2906	BE_61	Block1	Stim39	E	1	ML	1560	Eng	ML
A2907	BE_61	Block1	Stim40	E	1	ML	1725	Eng	ML
A2941	BE_61	Block2	Stim14	E	1	ML	973	Eng	ML
A2942	BE_61	Block2	Stim15	E	1	ML	396	Eng	ML
A2943	BE_61	Block2	Stim34	E	1	ML	1599	Eng	ML
A2944	BE_61	Block2	Stim35	E	1	ML	1629	Eng	ML
A2945	BE_61	Block2	Stim37	E	1	ML	1013	Eng	ML
A2946	BE_61	Block2	Stim38	E	1	ML	562	Eng	ML
A2947	BE_61	Block2	Stim39	E	1	ML	1264	Eng	ML
A2948	BE_61	Block2	Stim40	E	1	ML	515	Eng	ML
A2981	BE_61	Block3	Stim14	E	1	ML	234	Eng	ML
A2982	BE_61	Block3	Stim15	E	1	ML	792	Eng	ML
A2983	BE_61	Block3	Stim16	E	1	ML	758	Eng	ML
A2984	BE_61	Block3	Stim34	E	1	ML	1575	Eng	ML
A2985	BE_61	Block3	Stim35	E	1	ML	910	Eng	ML
A3021	BE_61	Block4	Stim14	E	1	ML	380	Eng	ML
A3022	BE_61	Block4	Stim15	E	1	ML	595	Eng	ML
A3023	BE_61	Block4	Stim16	E	1	ML	724	Eng	ML
A3024	BE_61	Block4	Stim35	E	1	ML	814	Eng	ML
A3025	BE_61	Block4	Stim37	E	1	ML	491	Eng	ML
A3026	BE_61	Block4	Stim38	E	1	ML	647	Eng	ML
A3027	BE_61	Block4	Stim39	E	1	ML	408	Eng	ML
A3061	BE_62	Block1	Stim14	E	1	ML	351	Eng	ML
A3062	BE_62	Block1	Stim15	E	1	ML	1098	Eng	ML
A3063	BE_62	Block1	Stim16	E	1	ML	2079	Eng	ML
A3064	BE_62	Block1	Stim34	E	1	ML	3600	Eng	ML
A3065	BE_62	Block1	Stim35	E	1	ML	1017	Eng	ML
A3066	BE_62	Block1	Stim37	E	1	ML	1647	Eng	ML
A3067	BE_62	Block1	Stim39	E	1	ML	2027	Eng	ML
A3068	BE_62	Block1	Stim40	E	1	ML	2552	Eng	ML
A3101	BE_62	Block2	Stim14	E	1	ML	1161	Eng	ML
A3102	BE_62	Block2	Stim15	E	1	ML	1262	Eng	ML
A3103	BE_62	Block2	Stim33	E	1	ML	398	Eng	ML
A3104	BE_62	Block2	Stim34	E	1	ML	1698	Eng	ML
A3105	BE_62	Block2	Stim35	E	1	ML	2488	Eng	ML
A3106	BE_62	Block2	Stim37	E	1	ML	3023	Eng	ML
A3107	BE_62	Block2	Stim38	E	1	ML	1252	Eng	ML
A3108	BE_62	Block2	Stim39	E	1	ML	5802	Eng	ML
A3109	BE_62	Block2	Stim40	E	1	ML	1216	Eng	ML
A3141	BE_62	Block3	Stim14	E	1	ML	680	Eng	ML
A3142	BE_62	Block3	Stim15	E	1	ML	889	Eng	ML
A3143	BE_62	Block3	Stim16	E	1	ML	2638	Eng	ML
A3144	BE_62	Block3	Stim33	E	1	ML	230	Eng	ML
A3145	BE_62	Block3	Stim34	E	1	ML	1145	Eng	ML
A3146	BE_62	Block3	Stim38	E	1	ML	1798	Eng	ML
A3147	BE_62	Block3	Stim39	E	1	ML	1074	Eng	ML
A3181	BE_62	Block4	Stim14	E	1	ML	87	Eng	ML
A3182	BE_62	Block4	Stim15	E	1	ML	507	Eng	ML
A3183	BE_62	Block4	Stim16	E	1	ML	2063	Eng	ML
A3184	BE_62	Block4	Stim35	E	1	ML	2091	Eng	ML
A3185	BE_62	Block4	Stim38	E	1	ML	180	Eng	ML
A3186	BE_62	Block4	Stim39	E	1	ML	73	Eng	ML
A3187	BE_62	Block4	Stim40	E	1	ML	461	Eng	ML
A3541	BE_73	Block1	Stim14	E	1	ML	1162	Eng	ML
A3542	BE_73	Block1	Stim15	E	1	ML	328	Eng	ML
A3543	BE_73	Block1	Stim16	E	1	ML	3402	Eng	ML
A3544	BE_73	Block1	Stim35	E	1	ML	2125	Eng	ML
A3545	BE_73	Block1	Stim37	E	1	ML	4411	Eng	ML
A3546	BE_73	Block1	Stim38	E	1	ML	1313	Eng	ML
A3547	BE_73	Block1	Stim39	E	1	ML	1263	Eng	ML
A3581	BE_73	Block2	Stim14	E	1	ML	852	Eng	ML
A3582	BE_73	Block2	Stim15	E	1	ML	1494	Eng	ML
A3583	BE_73	Block2	Stim16	E	1	ML	1789	Eng	ML
A3584	BE_73	Block2	Stim33	E	1	ML	1484	Eng	ML
A3585	BE_73	Block2	Stim35	E	1	ML	1120	Eng	ML
A3586	BE_73	Block2	Stim37	E	1	ML	2364	Eng	ML
A3587	BE_73	Block2	Stim38	E	1	ML	7122	Eng	ML
A3588	BE_73	Block2	Stim39	E	1	ML	1853	Eng	ML
A3589	BE_73	Block2	Stim40	E	1	ML	2076	Eng	ML
A3621	BE_73	Block3	Stim14	E	1	ML	1770	Eng	ML
A3622	BE_73	Block3	Stim15	E	1	ML	755	Eng	ML
A3623	BE_73	Block3	Stim16	E	1	ML	1513	Eng	ML
A3624	BE_73	Block3	Stim33	E	1	ML	775	Eng	ML
A3625	BE_73	Block3	Stim34	E	1	ML	1349	Eng	ML
A3626	BE_73	Block3	Stim35	E	1	ML	1804	Eng	ML
A3627	BE_73	Block3	Stim39	E	1	ML	3182	Eng	ML
A3628	BE_73	Block3	Stim40	E	1	ML	654	Eng	ML
A3661	BE_73	Block4	Stim14	E	1	ML	4253	Eng	ML
A3662	BE_73	Block4	Stim16	E	1	ML	3130	Eng	ML
A3663	BE_73	Block4	Stim33	E	1	ML	1581	Eng	ML
A3664	BE_73	Block4	Stim35	E	1	ML	4627	Eng	ML
A3665	BE_73	Block4	Stim37	E	1	ML	1620	Eng	ML
A3701	BE_78	Block1	Stim14	E	1	ML	5454	Eng	ML
A3702	BE_78	Block1	Stim15	E	1	ML	3340	Eng	ML
A3703	BE_78	Block1	Stim37	E	1	ML	10096	Eng	ML
A3704	BE_78	Block1	Stim38	E	1	ML	3851	Eng	ML
A3705	BE_78	Block1	Stim39	E	1	ML	7053	Eng	ML
A3706	BE_78	Block1	Stim40	E	1	ML	6411	Eng	ML
A3741	BE_78	Block2	Stim34	E	1	ML	9257	Eng	ML
A3742	BE_78	Block2	Stim37	E	1	ML	2869	Eng	ML
A3743	BE_78	Block2	Stim38	E	1	ML	3065	Eng	ML
A3744	BE_78	Block2	Stim39	E	1	ML	1268	Eng	ML
A3745	BE_78	Block2	Stim40	E	1	ML	2813	Eng	ML
A3781	BE_78	Block3	Stim14	E	1	ML	858	Eng	ML
A3782	BE_78	Block3	Stim15	E	1	ML	991	Eng	ML
A3783	BE_78	Block3	Stim16	E	1	ML	1233	Eng	ML
A3784	BE_78	Block3	Stim33	E	1	ML	268	Eng	ML
A3785	BE_78	Block3	Stim34	E	1	ML	6293	Eng	ML
A3786	BE_78	Block3	Stim35	E	1	ML	2322	Eng	ML
A3787	BE_78	Block3	Stim37	E	1	ML	2463	Eng	ML
A3788	BE_78	Block3	Stim38	E	1	ML	1017	Eng	ML
A3789	BE_78	Block3	Stim39	E	1	ML	1640	Eng	ML
A3790	BE_78	Block3	Stim40	E	1	ML	1717	Eng	ML
A3821	BE_78	Block4	Stim14	E	1	ML	2392	Eng	ML
A3822	BE_78	Block4	Stim15	E	1	ML	1199	Eng	ML
A3823	BE_78	Block4	Stim16	E	1	ML	6914	Eng	ML
A3824	BE_78	Block4	Stim33	E	1	ML	518	Eng	ML
A3825	BE_78	Block4	Stim34	E	1	ML	1726	Eng	ML
A3826	BE_78	Block4	Stim35	E	1	ML	10383	Eng	ML
A3827	BE_78	Block4	Stim37	E	1	ML	300	Eng	ML
A3828	BE_78	Block4	Stim38	E	1	ML	1651	Eng	ML
A3829	BE_78	Block4	Stim39	E	1	ML	2152	Eng	ML
A3830	BE_78	Block4	Stim40	E	1	ML	1356	Eng	ML
A3861	BE_79	Block1	Stim14	E	1	ML	562	Eng	ML
A3862	BE_79	Block1	Stim15	E	1	ML	608	Eng	ML
A3863	BE_79	Block1	Stim16	E	1	ML	1482	Eng	ML
A3864	BE_79	Block1	Stim33	E	1	ML	3680	Eng	ML
A3865	BE_79	Block1	Stim35	E	1	ML	1882	Eng	ML
A3866	BE_79	Block1	Stim37	E	1	ML	1557	Eng	ML
A3867	BE_79	Block1	Stim38	E	1	ML	1027	Eng	ML
A3901	BE_79	Block2	Stim15	E	1	ML	3335	Eng	ML
A3902	BE_79	Block2	Stim16	E	1	ML	1873	Eng	ML
A3903	BE_79	Block2	Stim33	E	1	ML	84	Eng	ML
A3904	BE_79	Block2	Stim34	E	1	ML	1366	Eng	ML
A3905	BE_79	Block2	Stim35	E	1	ML	1077	Eng	ML
A3906	BE_79	Block2	Stim37	E	1	ML	1036	Eng	ML
A3907	BE_79	Block2	Stim39	E	1	ML	1537	Eng	ML
A3908	BE_79	Block2	Stim40	E	1	ML	1328	Eng	ML
A3941	BE_79	Block3	Stim14	E	1	ML	514	Eng	ML
A3942	BE_79	Block3	Stim15	E	1	ML	1110	Eng	ML
A3943	BE_79	Block3	Stim33	E	1	ML	1008	Eng	ML
A3944	BE_79	Block3	Stim34	E	1	ML	876	Eng	ML
A3945	BE_79	Block3	Stim35	E	1	ML	2654	Eng	ML
A3946	BE_79	Block3	Stim37	E	1	ML	369	Eng	ML
A3947	BE_79	Block3	Stim38	E	1	ML	1369	Eng	ML
A3948	BE_79	Block3	Stim39	E	1	ML	498	Eng	ML
A3949	BE_79	Block3	Stim40	E	1	ML	853	Eng	ML
A3981	BE_79	Block4	Stim14	E	1	ML	1804	Eng	ML
A3982	BE_79	Block4	Stim15	E	1	ML	744	Eng	ML
A3983	BE_79	Block4	Stim33	E	1	ML	3227	Eng	ML
A3984	BE_79	Block4	Stim34	E	1	ML	550	Eng	ML
A3985	BE_79	Block4	Stim35	E	1	ML	1136	Eng	ML
A3986	BE_79	Block4	Stim37	E	1	ML	378	Eng	ML
A3987	BE_79	Block4	Stim38	E	1	ML	2046	Eng	ML
A3988	BE_79	Block4	Stim39	E	1	ML	1071	Eng	ML
A3989	BE_79	Block4	Stim40	E	1	ML	762	Eng	ML
A511	BE_11	Block1	Stim20	S	0	CS	1041	Sp	ML
A512	BE_11	Block1	Stim31	S	0	CS	1068	Sp	ML
A513	BE_11	Block1	Stim07	S	0	CS	1224	Sp	ML
A551	BE_11	Block2	Stim19	S	0	CS	790	Sp	ML
A552	BE_11	Block2	Stim07	S	0	CS	1052	Sp	ML
A591	BE_11	Block3	Stim20	S	0	CS	4302	Sp	ML
A592	BE_11	Block3	Stim31	S	0	CS	736	Sp	ML
A593	BE_11	Block3	Stim07	S	0	CS	2047	Sp	ML
A631	BE_11	Block4	Stim12	S	0	CS	2618	Sp	ML
A632	BE_11	Block4	Stim19	S	0	CS	2401	Sp	ML
A633	BE_11	Block4	Stim20	S	0	CS	745	Sp	ML
A634	BE_11	Block4	Stim25	S	0	CS	2708	Sp	ML
A672	BE_18	Block1	Stim19	S	0	CS	2190	Sp	ML
A712	BE_18	Block2	Stim12	S	0	CS	828	Sp	ML
A713	BE_18	Block2	Stim19	S	0	CS	1907	Sp	ML
A714	BE_18	Block2	Stim20	S	0	CS	889	Sp	ML
A752	BE_18	Block3	Stim20	S	0	CS	255	Sp	ML
A791	BE_18	Block4	Stim19	S	0	CS	1151	Sp	ML
A792	BE_18	Block4	Stim20	S	0	CS	467	Sp	ML
A1471	BE_36	Block1	Stim11	S	0	CS	3314	Sp	ML
A1472	BE_36	Block1	Stim20	S	0	CS	2048	Sp	ML
A1473	BE_36	Block1	Stim31	S	0	CS	3241	Sp	ML
A1474	BE_36	Block1	Stim08	S	0	CS	3222	Sp	ML
A1475	BE_36	Block1	Stim09	S	0	CS	4361	Sp	ML
A1511	BE_36	Block2	Stim12	S	0	CS	742	Sp	ML
A1551	BE_36	Block3	Stim12	S	0	CS	601	Sp	ML
A1552	BE_36	Block3	Stim31	S	0	CS	775	Sp	ML
A1553	BE_36	Block3	Stim08	S	0	CS	2163	Sp	ML
A1591	BE_36	Block4	Stim10	S	0	CS	786	Sp	ML
A1592	BE_36	Block4	Stim12	S	0	CS	1137	Sp	ML
A1593	BE_36	Block4	Stim19	S	0	CS	770	Sp	ML
A1594	BE_36	Block4	Stim20	S	0	CS	2176	Sp	ML
A1595	BE_36	Block4	Stim07	S	0	CS	2850	Sp	ML
A1596	BE_36	Block4	Stim09	S	0	CS	1132	Sp	ML
A1631	BE_39	Block1	Stim19	S	0	CS	7310	Sp	ML
A1632	BE_39	Block1	Stim31	S	0	CS	2070	Sp	ML
A1633	BE_39	Block1	Stim08	S	0	CS	2724	Sp	ML
A1671	BE_39	Block2	Stim11	S	0	CS	7582	Sp	ML
A1672	BE_39	Block2	Stim12	S	0	CS	3563	Sp	ML
A1673	BE_39	Block2	Stim20	S	0	CS	7163	Sp	ML
A1674	BE_39	Block2	Stim09	S	0	CS	2587	Sp	ML
A1711	BE_39	Block3	Stim10	S	0	CS	6419	Sp	ML
A1712	BE_39	Block3	Stim12	S	0	CS	2684	Sp	ML
A1713	BE_39	Block3	Stim31	S	0	CS	3384	Sp	ML
A1751	BE_39	Block4	Stim11	S	0	CS	8263	Sp	ML
A1752	BE_39	Block4	Stim12	S	0	CS	3707	Sp	ML
A1753	BE_39	Block4	Stim19	S	0	CS	1984	Sp	ML
A1754	BE_39	Block4	Stim08	S	0	CS	5637	Sp	ML
A1791	BE_40	Block1	Stim10	S	0	CS	469	Sp	ML
A1792	BE_40	Block1	Stim11	S	0	CS	442	Sp	ML
A1793	BE_40	Block1	Stim09	S	0	CS	2646	Sp	ML
A1831	BE_40	Block2	Stim11	S	0	CS	2433	Sp	ML
A1832	BE_40	Block2	Stim19	S	0	CS	1540	Sp	ML
A1833	BE_40	Block2	Stim20	S	0	CS	1276	Sp	ML
A1834	BE_40	Block2	Stim31	S	0	CS	1376	Sp	ML
A1835	BE_40	Block2	Stim08	S	0	CS	3711	Sp	ML
A1836	BE_40	Block2	Stim09	S	0	CS	427	Sp	ML
A1871	BE_40	Block3	Stim12	S	0	CS	1131	Sp	ML
A1872	BE_40	Block3	Stim09	S	0	CS	1542	Sp	ML
A1911	BE_40	Block4	Stim12	S	0	CS	825	Sp	ML
A1912	BE_40	Block4	Stim19	S	0	CS	1700	Sp	ML
A1913	BE_40	Block4	Stim07	S	0	CS	654	Sp	ML
A2118	BE_47	Block1	Stim12	S	0	CS	2023	Sp	ML
A2119	BE_47	Block1	Stim08	S	0	CS	2327	Sp	ML
A2120	BE_47	Block1	Stim09	S	0	CS	1423	Sp	ML
A2155	BE_47	Block2	Stim10	S	0	CS	1712	Sp	ML
A2156	BE_47	Block2	Stim11	S	0	CS	450	Sp	ML
A2157	BE_47	Block2	Stim12	S	0	CS	4444	Sp	ML
A2158	BE_47	Block2	Stim19	S	0	CS	6435	Sp	ML
A2159	BE_47	Block2	Stim20	S	0	CS	2975	Sp	ML
A2160	BE_47	Block2	Stim09	S	0	CS	3165	Sp	ML
A2196	BE_47	Block3	Stim10	S	0	CS	2101	Sp	ML
A2197	BE_47	Block3	Stim12	S	0	CS	532	Sp	ML
A2198	BE_47	Block3	Stim20	S	0	CS	1650	Sp	ML
A2199	BE_47	Block3	Stim31	S	0	CS	2314	Sp	ML
A2200	BE_47	Block3	Stim07	S	0	CS	1624	Sp	ML
A2236	BE_47	Block4	Stim10	S	0	CS	4203	Sp	ML
A2237	BE_47	Block4	Stim19	S	0	CS	2223	Sp	ML
A2238	BE_47	Block4	Stim20	S	0	CS	1914	Sp	ML
A2239	BE_47	Block4	Stim07	S	0	CS	1127	Sp	ML
A2240	BE_47	Block4	Stim09	S	0	CS	1322	Sp	ML
A2753	BE_59	Block1	Stim10	S	0	CS	2087	Sp	ML
A2754	BE_59	Block1	Stim12	S	0	CS	2019	Sp	ML
A2755	BE_59	Block1	Stim19	S	0	CS	2001	Sp	ML
A2756	BE_59	Block1	Stim20	S	0	CS	1720	Sp	ML
A2757	BE_59	Block1	Stim31	S	0	CS	2391	Sp	ML
A2758	BE_59	Block1	Stim07	S	0	CS	1351	Sp	ML
A2759	BE_59	Block1	Stim08	S	0	CS	4801	Sp	ML
A2760	BE_59	Block1	Stim09	S	0	CS	943	Sp	ML
A2796	BE_59	Block2	Stim11	S	0	CS	830	Sp	ML
A2797	BE_59	Block2	Stim20	S	0	CS	1485	Sp	ML
A2798	BE_59	Block2	Stim25	S	0	CS	2881	Sp	ML
A2799	BE_59	Block2	Stim07	S	0	CS	534	Sp	ML
A2800	BE_59	Block2	Stim08	S	0	CS	6025	Sp	ML
A2839	BE_59	Block3	Stim20	S	0	CS	552	Sp	ML
A2840	BE_59	Block3	Stim31	S	0	CS	3351	Sp	ML
A2879	BE_59	Block4	Stim20	S	0	CS	1659	Sp	ML
A2880	BE_59	Block4	Stim08	S	0	CS	1650	Sp	ML
A2917	BE_61	Block1	Stim11	S	0	CS	2828	Sp	ML
A2918	BE_61	Block1	Stim12	S	0	CS	2061	Sp	ML
A2919	BE_61	Block1	Stim25	S	0	CS	1413	Sp	ML
A2920	BE_61	Block1	Stim31	S	0	CS	873	Sp	ML
A2959	BE_61	Block2	Stim12	S	0	CS	390	Sp	ML
A2960	BE_61	Block2	Stim07	S	0	CS	1613	Sp	ML
A2997	BE_61	Block3	Stim10	S	0	CS	1514	Sp	ML
A2998	BE_61	Block3	Stim12	S	0	CS	2142	Sp	ML
A2999	BE_61	Block3	Stim25	S	0	CS	877	Sp	ML
A3000	BE_61	Block3	Stim31	S	0	CS	2269	Sp	ML
A3038	BE_61	Block4	Stim11	S	0	CS	1407	Sp	ML
